"","DATE","EXERCISE","CATEGORY","WEIGHT","REPS","SET_NUM","SOURCE"
"335",2014-09-03,"Seated Calf Raise Machine","Legs","45.0","15",2,"FitNotes"
"336",2014-09-03,"Seated Calf Raise Machine","Legs","45.0","10",3,"FitNotes"
"337",2014-09-03,"Standing Calf Raise Machine","Legs","49.5","10",1,"FitNotes"
"338",2014-09-03,"Standing Calf Raise Machine","Legs","49.5","10",2,"FitNotes"
"339",2014-09-03,"Standing Calf Raise Machine","Legs","49.5","10",3,"FitNotes"
"340",2014-09-03,"Glute Kickback Machine","Legs","22.5","12",1,"FitNotes"
"341",2014-09-03,"Glute Kickback Machine","Legs","31.5","12",2,"FitNotes"
"342",2014-09-03,"Glute Kickback Machine","Legs","40.5","12",3,"FitNotes"
"343",2014-09-03,"Barbell Glute Bridge","Legs","0.0","10",1,"FitNotes"
"344",2014-09-03,"Barbell Glute Bridge","Legs","35.0","10",2,"FitNotes"
"345",2014-09-03,"Barbell Glute Bridge","Legs","40.0","10",3,"FitNotes"
"346",2014-09-03,"Leg Press","Legs","140.0","5",1,"FitNotes"
"347",2014-09-03,"Leg Press","Legs","190.0","5",2,"FitNotes"
"348",2014-09-03,"Leg Press","Legs","210.0","3",3,"FitNotes"
"349",2014-09-03,"Leg Press","Legs","230.0","1",4,"FitNotes"
"350",2014-09-05,"Push Press","Shoulders","40.0","3",1,"FitNotes"
"351",2014-09-05,"Push Press","Shoulders","45.0","3",2,"FitNotes"
"352",2014-09-05,"Push Press","Shoulders","50.0","12",3,"FitNotes"
"353",2014-09-05,"Push Press","Shoulders","60.0","3",4,"FitNotes"
"354",2014-09-05,"Push Press","Shoulders","62.5","2",5,"FitNotes"
"355",2014-09-05,"Rope Push Down","Triceps","30.0","15",1,"FitNotes"
"356",2014-09-05,"Rope Push Down","Triceps","40.0","15",2,"FitNotes"
"357",2014-09-05,"Rope Push Down","Triceps","50.0","8",3,"FitNotes"
"358",2014-09-05,"Rope Push Down","Triceps","40.0","15",4,"FitNotes"
"359",2014-09-05,"Rope Push Down","Triceps","40.0","8",5,"FitNotes"
"360",2014-09-05,"Cable Overhead Triceps Extension","Triceps","12.5","10",1,"FitNotes"
"361",2014-09-05,"Cable Overhead Triceps Extension","Triceps","15.0","10",2,"FitNotes"
"362",2014-09-05,"Cable Overhead Triceps Extension","Triceps","17.5","10",3,"FitNotes"
"363",2014-09-05,"Cable Overhead Triceps Extension","Triceps","20.0","10",4,"FitNotes"
"364",2014-09-05,"Flat Dumbbell Fly","Chest","10.0","10",1,"FitNotes"
"365",2014-09-05,"Flat Dumbbell Fly","Chest","12.5","10",2,"FitNotes"
"366",2014-09-05,"Flat Dumbbell Fly","Chest","12.5","10",3,"FitNotes"
"367",2014-09-05,"Cable Crossover","Chest","25.0","12",1,"FitNotes"
"368",2014-09-05,"Cable Crossover","Chest","25.0","12",2,"FitNotes"
"369",2014-09-05,"Cable Crossover","Chest","30.0","8",3,"FitNotes"
"370",2014-09-05,"Front Plate Raise","Shoulders","10.0","10",1,"FitNotes"
"371",2014-09-05,"Front Plate Raise","Shoulders","10.0","10",2,"FitNotes"
"372",2014-09-05,"Front Plate Raise","Shoulders","10.0","10",3,"FitNotes"
"373",2014-09-05,"Push Press","Shoulders","55.0","3",6,"FitNotes"
"374",2014-09-07,"Trap-Bar Deadlift","Back","100.0","5",1,"FitNotes"
"375",2014-09-07,"Trap-Bar Deadlift","Back","130.0","3",2,"FitNotes"
"376",2014-09-07,"Trap-Bar Deadlift","Back","150.0","5",3,"FitNotes"
"377",2014-09-07,"Trap-Bar Deadlift","Back","180.0","1",4,"FitNotes"
"378",2014-09-07,"Trap-Bar Deadlift","Back","20.25","1",5,"FitNotes"
"379",2014-09-07,"Flat Barbell Bench Press","Chest","45.0","10",1,"FitNotes"
"380",2014-09-07,"Flat Barbell Bench Press","Chest","55.0","5",2,"FitNotes"
"381",2014-09-07,"Flat Barbell Bench Press","Chest","65.0","5",3,"FitNotes"
"382",2014-09-07,"Flat Barbell Bench Press","Chest","65.0","8",4,"FitNotes"
"383",2014-09-07,"Flat Barbell Bench Press","Chest","70.0","3",5,"FitNotes"
"384",2014-09-07,"Flat Barbell Bench Press","Chest","72.5","3",6,"FitNotes"
"385",2014-09-07,"Kroc Row","Back","25.0","15",1,"FitNotes"
"386",2014-09-07,"Kroc Row","Back","30.0","10",2,"FitNotes"
"387",2014-09-07,"Standing Cable Fly","Chest","20.0","10",1,"FitNotes"
"388",2014-09-07,"Standing Cable Fly","Chest","25.0","10",2,"FitNotes"
"389",2014-09-07,"Cable Crossover","Chest","25.0","15",1,"FitNotes"
"390",2014-09-07,"Rope Push Down","Triceps","30.0","10",1,"FitNotes"
"391",2014-09-07,"Rope Push Down","Triceps","35.0","10",2,"FitNotes"
"392",2014-09-07,"Rope Push Down","Triceps","40.0","10",3,"FitNotes"
"393",2014-09-07,"Rope Push Down","Triceps","45.0","9",4,"FitNotes"
"394",2014-09-07,"Leg Press","Legs","150.0","5",1,"FitNotes"
"395",2014-09-07,"Leg Press","Legs","150.0","10",2,"FitNotes"
"396",2014-09-14,"Deadlift","Back","100.0","3",1,"FitNotes"
"397",2014-09-14,"Deadlift","Back","130.0","3",2,"FitNotes"
"398",2014-09-14,"Deadlift","Back","150.0","2",3,"FitNotes"
"399",2014-09-14,"Deadlift","Back","175.0","1",4,"FitNotes"
"400",2014-09-14,"Flat Barbell Bench Press","Chest","20.0","5",1,"FitNotes"
"401",2014-09-14,"Flat Barbell Bench Press","Chest","60.0","5",2,"FitNotes"
"402",2014-09-14,"Flat Barbell Bench Press","Chest","65.0","5",3,"FitNotes"
"403",2014-09-14,"Flat Barbell Bench Press","Chest","70.0","5",4,"FitNotes"
"404",2014-09-14,"Flat Barbell Bench Press","Chest","72.5","5",5,"FitNotes"
"405",2014-09-14,"Flat Barbell Bench Press","Chest","75.0","3",6,"FitNotes"
"406",2014-09-14,"Flat Barbell Bench Press","Chest","60.0","10",7,"FitNotes"
"407",2014-09-14,"Flat Barbell Bench Press","Chest","60.0","5",8,"FitNotes"
"408",2014-09-14,"Rack Pull","Back","100.0","3",1,"FitNotes"
"409",2014-09-14,"Rack Pull","Back","120.0","3",2,"FitNotes"
"410",2014-09-14,"Rack Pull","Back","120.0","3",3,"FitNotes"
"411",2014-09-14,"Rope Push Down","Triceps","30.0","10",1,"FitNotes"
"412",2014-09-14,"Rope Push Down","Triceps","35.0","10",2,"FitNotes"
"413",2014-09-14,"Rope Push Down","Triceps","40.0","10",3,"FitNotes"
"414",2014-09-14,"Rope Push Down","Triceps","45.0","5",4,"FitNotes"
"415",2014-09-14,"One-Arm Rope Triceps Pushdown","Triceps","15.0","10",1,"FitNotes"
"416",2014-09-14,"One-Arm Rope Triceps Pushdown","Triceps","20.0","10",2,"FitNotes"
"417",2014-09-14,"One-Arm Rope Triceps Pushdown","Triceps","20.0","8",3,"FitNotes"
"418",2014-09-14,"Flat Dumbbell Fly","Chest","12.5","10",1,"FitNotes"
"419",2014-09-14,"Flat Dumbbell Fly","Chest","12.5","10",2,"FitNotes"
"420",2014-09-14,"Flat Dumbbell Fly","Chest","12.5","10",3,"FitNotes"
"421",2014-09-19,"Push Press","Shoulders","40.0","5",1,"FitNotes"
"422",2014-09-19,"Push Press","Shoulders","45.0","5",2,"FitNotes"
"423",2014-09-19,"Push Press","Shoulders","50.0","5",3,"FitNotes"
"424",2014-09-19,"Push Press","Shoulders","60.0","5",4,"FitNotes"
"425",2014-09-19,"Push Press","Shoulders","62.5","3",5,"FitNotes"
"426",2014-09-19,"Trap-Bar Deadlift","Back","100.0","3",1,"FitNotes"
"427",2014-09-19,"Trap-Bar Deadlift","Back","140.0","3",2,"FitNotes"
"428",2014-09-19,"Trap-Bar Deadlift","Back","160.0","5",3,"FitNotes"
"429",2014-09-19,"Trap-Bar Deadlift","Back","180.0","2",4,"FitNotes"
"430",2014-09-19,"Trap-Bar Deadlift","Back","190.0","1",5,"FitNotes"
"431",2014-09-19,"Trap-Bar Deadlift","Back","202.5","1",6,"FitNotes"
"432",2014-09-19,"One-Arm Rope Triceps Pushdown","Triceps","20.0","10",1,"FitNotes"
"433",2014-09-19,"One-Arm Rope Triceps Pushdown","Triceps","25.0","8",2,"FitNotes"
"434",2014-09-19,"Seated Cable Row","Back","45.0","10",1,"FitNotes"
"435",2014-09-19,"Seated Cable Row","Back","50.0","10",2,"FitNotes"
"436",2014-09-19,"Seated Cable Row","Back","55.0","10",3,"FitNotes"
"437",2014-09-19,"Flat Dumbbell Fly","Chest","12.5","10",1,"FitNotes"
"438",2014-09-19,"Flat Dumbbell Fly","Chest","15.0","5",2,"FitNotes"
"439",2014-09-19,"Rope Push Down","Triceps","30.0","10",1,"FitNotes"
"440",2014-09-19,"Rope Push Down","Triceps","45.0","10",2,"FitNotes"
"441",2014-09-19,"Rope Push Down","Triceps","50.0","5",3,"FitNotes"
"442",2014-09-19,"Cable Crossover","Chest","20.0","15",1,"FitNotes"
"443",2014-09-19,"Cable Crossover","Chest","30.0","10",2,"FitNotes"
"444",2014-09-19,"Barbell Squat","Legs","20.0","10",1,"FitNotes"
"445",2014-09-19,"Barbell Squat","Legs","60.0","10",2,"FitNotes"
"446",2014-09-19,"Barbell Squat","Legs","80.0","10",3,"FitNotes"
"447",2014-09-19,"Barbell Squat","Legs","100.0","3",4,"FitNotes"
"448",2014-09-19,"Barbell Squat","Legs","110.0","2",5,"FitNotes"
"449",2014-09-19,"Dumbbell Curl","Biceps","12.5","10",1,"FitNotes"
"450",2014-09-19,"Dumbbell Curl","Biceps","12.5","10",2,"FitNotes"
"451",2014-09-19,"Seated Machine Fly","Chest","31.5","10",1,"FitNotes"
"452",2014-09-19,"Seated Machine Fly","Chest","40.5","10",2,"FitNotes"
"453",2014-09-19,"Seated Machine Fly","Chest","49.5","10",3,"FitNotes"
"454",2014-09-23,"Barbell Squat","Legs","50.0","10",1,"FitNotes"
"455",2014-09-23,"Barbell Squat","Legs","60.0","10",2,"FitNotes"
"456",2014-09-23,"Barbell Squat","Legs","80.0","10",3,"FitNotes"
"457",2014-09-23,"Barbell Squat","Legs","85.0","10",4,"FitNotes"
"458",2014-09-23,"Incline Barbell Bench Press","Chest","40.0","10",1,"FitNotes"
"459",2014-09-23,"Incline Barbell Bench Press","Chest","50.0","10",2,"FitNotes"
"460",2014-09-23,"Incline Barbell Bench Press","Chest","55.0","10",3,"FitNotes"
"461",2014-09-23,"One-Arm Rope Triceps Pushdown","Triceps","17.5","15",1,"FitNotes"
"462",2014-09-23,"One-Arm Rope Triceps Pushdown","Triceps","22.5","10",2,"FitNotes"
"463",2014-09-23,"Cable Face Pull","Shoulders","7.5","15",1,"FitNotes"
"464",2014-09-23,"Cable Face Pull","Shoulders","10.0","15",2,"FitNotes"
"465",2014-09-23,"Cable Face Pull","Shoulders","12.5","15",3,"FitNotes"
"466",2014-09-23,"Rope Push Down","Triceps","30.0","10",1,"FitNotes"
"467",2014-09-23,"Rope Push Down","Triceps","35.0","10",2,"FitNotes"
"468",2014-09-23,"Rope Push Down","Triceps","40.0","10",3,"FitNotes"
"469",2014-09-23,"Rope Push Down","Triceps","45.0","10",4,"FitNotes"
"470",2014-09-23,"One-Arm Rope Triceps Pushdown","Triceps","17.5","8",3,"FitNotes"
"471",2014-09-23,"Seated Machine Fly","Chest","31.5","15",1,"FitNotes"
"472",2014-09-23,"Seated Machine Fly","Chest","40.5","10",2,"FitNotes"
"473",2014-09-23,"Seated Machine Fly","Chest","40.5","10",3,"FitNotes"
"474",2014-09-23,"Cable Crossover","Chest","22.5","10",1,"FitNotes"
"475",2014-09-23,"Cable Crossover","Chest","22.5","10",2,"FitNotes"
"476",2014-09-23,"Cable Crossover Lateral Raise","Shoulders","12.5","10",1,"FitNotes"
"477",2014-09-23,"Cable Crossover Lateral Raise","Shoulders","12.5","10",2,"FitNotes"
"478",2014-09-23,"Cable Crossover Lateral Raise","Shoulders","12.5","10",3,"FitNotes"
"479",2014-09-23,"EZ-Bar Preacher Curl","Biceps","17.5","15",1,"FitNotes"
"480",2014-09-23,"EZ-Bar Preacher Curl","Biceps","17.5","10",2,"FitNotes"
"481",2014-09-23,"Incline Rear Delt Fly","Back","7.5","10",1,"FitNotes"
"482",2014-09-23,"Incline Rear Delt Fly","Back","5.0","10",2,"FitNotes"
"483",2014-09-23,"Incline Rear Delt Fly","Back","5.0","10",3,"FitNotes"
"484",2014-09-23,"Glute Kickback Machine","Legs","31.5","10",1,"FitNotes"
"485",2014-09-23,"Glute Kickback Machine","Legs","40.5","10",2,"FitNotes"
"486",2014-09-23,"Glute Kickback Machine","Legs","49.5","10",3,"FitNotes"
"487",2014-09-23,"Glute Kickback Machine","Legs","58.5","8",4,"FitNotes"
"488",2014-09-23,"Rear Delt Machine Fly","Shoulders","13.5","10",1,"FitNotes"
"489",2014-09-23,"Rear Delt Machine Fly","Shoulders","22.5","10",2,"FitNotes"
"490",2014-09-23,"Abductor Machine","Legs","50.0","10",1,"FitNotes"
"491",2014-09-23,"Abductor Machine","Legs","70.0","10",2,"FitNotes"
"492",2014-09-23,"Abductor Machine","Legs","80.0","10",3,"FitNotes"
"493",2014-09-23,"Adductor Machine","Legs","70.0","10",1,"FitNotes"
"494",2014-09-23,"Adductor Machine","Legs","80.0","10",2,"FitNotes"
"495",2014-09-23,"Adductor Machine","Legs","90.0","10",3,"FitNotes"
"496",2014-09-23,"Adductor Machine","Legs","100.0","10",4,"FitNotes"
"497",2014-09-23,"Seated Cable Row","Back","50.0","10",1,"FitNotes"
"498",2014-09-23,"Seated Cable Row","Back","60.0","10",2,"FitNotes"
"499",2014-09-23,"Seated Cable Row","Back","65.0","10",3,"FitNotes"
"500",2014-09-23,"Leg Press","Legs","100.0","10",1,"FitNotes"
"501",2014-09-23,"Leg Press","Legs","150.0","10",2,"FitNotes"
"502",2014-09-23,"Leg Press","Legs","180.0","5",3,"FitNotes"
"503",2014-09-23,"Leg Press","Legs","200.0","5",4,"FitNotes"
"504",2014-09-23,"Leg Press","Legs","220.0","3",5,"FitNotes"
"505",2014-09-23,"Seated Machine Curl","Biceps","22.5","10",1,"FitNotes"
"506",2014-09-23,"Seated Machine Curl","Biceps","31.5","8",2,"FitNotes"
"507",2014-09-23,"Lateral Dumbbell Raise","Shoulders","5.0","10",1,"FitNotes"
"508",2014-09-23,"Front Plate Raise","Shoulders","10.0","10",1,"FitNotes"
"509",2014-09-23,"Incline Barbell Bench Press","Chest","57.5","10",4,"FitNotes"
"510",2014-09-25,"Barbell Front Squat","Legs","20.0","5",1,"FitNotes"
"511",2014-09-25,"Barbell Front Squat","Legs","40.0","10",2,"FitNotes"
"512",2014-09-25,"Barbell Front Squat","Legs","50.0","10",3,"FitNotes"
"513",2014-09-25,"Barbell Front Squat","Legs","55.0","10",4,"FitNotes"
"514",2014-09-25,"Leg Press","Legs","100.0","10",1,"FitNotes"
"515",2014-09-25,"Leg Press","Legs","150.0","10",2,"FitNotes"
"516",2014-09-25,"Leg Press","Legs","180.0","5",3,"FitNotes"
"517",2014-09-25,"Leg Press","Legs","200.0","5",4,"FitNotes"
"518",2014-09-25,"Leg Press","Legs","230.0","3",5,"FitNotes"
"519",2014-09-25,"Incline Barbell Bench Press","Chest","20.0","10",1,"FitNotes"
"520",2014-09-25,"Incline Barbell Bench Press","Chest","50.0","10",2,"FitNotes"
"521",2014-09-25,"Incline Barbell Bench Press","Chest","60.0","10",3,"FitNotes"
"522",2014-09-25,"Incline Barbell Bench Press","Chest","65.0","5",4,"FitNotes"
"523",2014-09-25,"Incline Barbell Bench Press","Chest","70.0","3",5,"FitNotes"
"524",2014-09-25,"One-Arm Rope Triceps Pushdown","Triceps","17.5","10",1,"FitNotes"
"525",2014-09-25,"One-Arm Rope Triceps Pushdown","Triceps","22.5","10",2,"FitNotes"
"526",2014-09-25,"One-Arm Rope Triceps Pushdown","Triceps","25.0","5",3,"FitNotes"
"527",2014-09-25,"Seated Machine Fly","Chest","36.0","10",1,"FitNotes"
"528",2014-09-25,"Seated Machine Fly","Chest","40.5","10",2,"FitNotes"
"529",2014-09-25,"Seated Machine Fly","Chest","49.5","10",3,"FitNotes"
"530",2014-09-25,"Seated Cable Face Pull","Back","15.0","10",1,"FitNotes"
"531",2014-09-25,"Seated Cable Face Pull","Back","15.0","10",2,"FitNotes"
"532",2014-09-25,"Seated Cable Row","Back","50.0","10",1,"FitNotes"
"533",2014-09-25,"Seated Cable Row","Back","60.0","10",2,"FitNotes"
"534",2014-09-25,"Seated Cable Row","Back","65.0","5",3,"FitNotes"
"535",2014-09-25,"Seated Cable Row","Back","70.0","5",4,"FitNotes"
"536",2014-09-25,"Cable Face Pull","Shoulders","10.0","10",1,"FitNotes"
"537",2014-09-25,"Cable Face Pull","Shoulders","15.0","10",2,"FitNotes"
"538",2014-09-25,"Rear Delt Machine Fly","Shoulders","22.5","10",1,"FitNotes"
"539",2014-09-25,"Rear Delt Machine Fly","Shoulders","22.5","10",2,"FitNotes"
"540",2014-09-25,"Standing One-Arm Cable Row","Back","17.5","10",1,"FitNotes"
"541",2014-09-25,"Standing One-Arm Cable Row","Back","22.5","10",2,"FitNotes"
"542",2014-09-25,"Standing One-Arm Cable Row","Back","30.0","10",3,"FitNotes"
"543",2014-09-25,"Kettlebell Snatch","Back","20.0","5",1,"FitNotes"
"544",2014-09-25,"Kettlebell Clean","Back","20.0","10",1,"FitNotes"
"545",2014-10-02,"Trap-Bar Deadlift","Back","100.0","5",1,"FitNotes"
"546",2014-10-02,"Trap-Bar Deadlift","Back","140.0","3",2,"FitNotes"
"547",2014-10-02,"Trap-Bar Deadlift","Back","160.0","2",3,"FitNotes"
"548",2014-10-02,"Trap-Bar Deadlift","Back","180.0","2",4,"FitNotes"
"549",2014-10-02,"Trap-Bar Deadlift","Back","200.0","1",5,"FitNotes"
"550",2014-10-02,"Trap-Bar Deadlift","Back","205.0","1",6,"FitNotes"
"551",2014-10-02,"Barbell Front Squat","Legs","20.0","10",1,"FitNotes"
"552",2014-10-02,"Barbell Front Squat","Legs","40.0","10",2,"FitNotes"
"553",2014-10-02,"Barbell Front Squat","Legs","50.0","10",3,"FitNotes"
"554",2014-10-02,"Barbell Front Squat","Legs","60.0","5",4,"FitNotes"
"555",2014-10-02,"Barbell Front Squat","Legs","70.0","5",5,"FitNotes"
"556",2014-10-02,"Barbell Front Squat","Legs","80.0","3",6,"FitNotes"
"557",2014-10-02,"Barbell Front Squat","Legs","90.0","1",7,"FitNotes"
"558",2014-10-05,"Flat Barbell Bench Press","Chest","20.0","10",1,"FitNotes"
"559",2014-10-05,"Flat Barbell Bench Press","Chest","60.0","10",2,"FitNotes"
"560",2014-10-05,"Flat Barbell Bench Press","Chest","70.0","5",3,"FitNotes"
"561",2014-10-05,"Flat Barbell Bench Press","Chest","75.0","5",4,"FitNotes"
"562",2014-10-05,"Flat Barbell Bench Press","Chest","80.0","2",5,"FitNotes"
"563",2014-10-05,"One-Arm Rope Triceps Pushdown","Triceps","20.0","10",1,"FitNotes"
"564",2014-10-05,"One-Arm Rope Triceps Pushdown","Triceps","22.5","10",2,"FitNotes"
"565",2014-10-05,"Cable Face Pull","Shoulders","22.5","10",1,"FitNotes"
"566",2014-10-05,"Cable Face Pull","Shoulders","22.5","10",2,"FitNotes"
"567",2014-10-05,"Cable Face Pull","Shoulders","22.5","10",3,"FitNotes"
"568",2014-10-05,"Seated Cable Face Pull","Back","20.0","10",1,"FitNotes"
"569",2014-10-05,"Seated Cable Face Pull","Back","15.0","10",2,"FitNotes"
"570",2014-10-05,"Seated Cable Face Pull","Back","15.0","10",3,"FitNotes"
"571",2014-10-05,"Full Range of Motion Lat Pulldown","Back","11.0","10",1,"FitNotes"
"572",2014-10-05,"Full Range of Motion Lat Pulldown","Back","11.0","10",2,"FitNotes"
"573",2014-10-05,"Assisted Neutral-Grip Pull Up","Back","20.5","5",1,"FitNotes"
"574",2014-10-05,"Assisted Neutral-Grip Pull Up","Back","16.5","5",2,"FitNotes"
"575",2014-10-05,"Assisted Neutral-Grip Pull Up","Back","8.5","5",3,"FitNotes"
"576",2014-10-05,"Standing One-Arm Cable Row","Back","20.0","10",1,"FitNotes"
"577",2014-10-05,"Trap-Bar Deadlift","Back","110.0","5",1,"FitNotes"
"578",2014-10-05,"Trap-Bar Deadlift","Back","140.0","5",2,"FitNotes"
"579",2014-10-05,"Trap-Bar Deadlift","Back","160.0","3",3,"FitNotes"
"580",2014-10-05,"Trap-Bar Deadlift","Back","180.0","3",4,"FitNotes"
"581",2014-10-05,"Trap-Bar Deadlift","Back","210.0","1",5,"FitNotes"
"582",2014-10-05,"Incline Barbell Bench Press","Chest","50.0","10",1,"FitNotes"
"583",2014-10-05,"Incline Barbell Bench Press","Chest","50.0","10",2,"FitNotes"
"584",2014-10-05,"Incline Barbell Bench Press","Chest","50.0","10",3,"FitNotes"
"585",2014-10-05,"Incline Barbell Bench Press","Chest","50.0","10",4,"FitNotes"
"586",2014-10-05,"Incline Barbell Bench Press","Chest","50.0","10",5,"FitNotes"
"587",2014-10-05,"Seated Cable Row","Back","55.0","5",1,"FitNotes"
"588",2014-10-05,"Seated Cable Row","Back","65.0","5",2,"FitNotes"
"589",2014-10-05,"Seated Cable Row","Back","75.0","3",3,"FitNotes"
"590",2014-10-05,"Standing One-Arm Cable Row","Back","25.0","10",2,"FitNotes"
"591",2014-10-08,"Overhead Press","Shoulders","40.0","5",1,"FitNotes"
"592",2014-10-08,"Overhead Press","Shoulders","50.0","5",2,"FitNotes"
"593",2014-10-08,"Overhead Press","Shoulders","52.5","5",3,"FitNotes"
"594",2014-10-08,"Barbell Front Squat","Legs","50.0","5",1,"FitNotes"
"595",2014-10-08,"Barbell Front Squat","Legs","70.0","5",2,"FitNotes"
"596",2014-10-08,"Barbell Front Squat","Legs","80.0","3",3,"FitNotes"
"597",2014-10-08,"Barbell Front Squat","Legs","90.0","2",4,"FitNotes"
"598",2014-10-08,"Barbell Front Squat","Legs","95.0","1",5,"FitNotes"
"599",2014-10-08,"Leg Press","Legs","150.0","10",1,"FitNotes"
"600",2014-10-08,"Single Leg Press","Legs","50.0","5",1,"FitNotes"
"601",2014-10-08,"Single Leg Press","Legs","70.0","3",2,"FitNotes"
"602",2014-10-08,"Leg Press","Legs","170.0","5",2,"FitNotes"
"603",2014-10-08,"Leg Press","Legs","190.0","5",3,"FitNotes"
"604",2014-10-08,"Leg Press","Legs","230.0","3",4,"FitNotes"
"605",2014-10-08,"Leg Press","Legs","240.0","3",5,"FitNotes"
"606",2014-10-08,"One-Arm Standing Dumbbell Press","Shoulders","15.0","10",1,"FitNotes"
"607",2014-10-08,"One-Arm Standing Dumbbell Press","Shoulders","17.5","5",2,"FitNotes"
"608",2014-10-08,"One-Arm Standing Dumbbell Press","Shoulders","20.0","5",3,"FitNotes"
"609",2014-10-08,"One-Arm Rope Triceps Pushdown","Triceps","20.0","10",1,"FitNotes"
"610",2014-10-08,"One-Arm Rope Triceps Pushdown","Triceps","22.5","10",2,"FitNotes"
"611",2014-10-08,"Neutral Chin Up","Back","0.0","5",1,"FitNotes"
"612",2014-10-08,"Neutral Chin Up","Back","0.0","3",2,"FitNotes"
"613",2014-10-08,"Neutral Chin Up","Back","0.0","3",3,"FitNotes"
"614",2014-10-08,"Assisted Dips","Triceps","20.5","5",1,"FitNotes"
"615",2014-10-08,"Assisted Dips","Triceps","20.5","5",2,"FitNotes"
"616",2014-10-08,"Assisted Dips","Triceps","20.5","5",3,"FitNotes"
"617",2014-10-10,"Incline Barbell Bench Press","Chest","50.0","10",1,"FitNotes"
"618",2014-10-10,"Incline Barbell Bench Press","Chest","50.0","10",2,"FitNotes"
"619",2014-10-10,"Flat Barbell Bench Press","Chest","60.0","5",1,"FitNotes"
"620",2014-10-10,"Flat Barbell Bench Press","Chest","70.0","3",2,"FitNotes"
"621",2014-10-10,"Flat Barbell Bench Press","Chest","75.0","3",3,"FitNotes"
"622",2014-10-10,"Flat Barbell Bench Press","Chest","80.0","1",4,"FitNotes"
"623",2014-10-10,"Flat Barbell Bench Press","Chest","80.0","1",5,"FitNotes"
"624",2014-10-10,"Neutral Chin Up","Back","0.0","8",1,"FitNotes"
"625",2014-10-10,"Wide-Grip Pull-Up","Back","0.0","3",1,"FitNotes"
"626",2014-10-10,"Neutral Chin Up","Back","0.0","3",2,"FitNotes"
"627",2014-10-10,"Neutral Chin Up","Back","0.0","3",3,"FitNotes"
"628",2014-10-10,"One-Arm Rope Triceps Pushdown","Triceps","20.0","10",1,"FitNotes"
"629",2014-10-10,"One-Arm Rope Triceps Pushdown","Triceps","25.0","10",2,"FitNotes"
"630",2014-10-10,"Rope Push Down","Triceps","40.0","10",1,"FitNotes"
"631",2014-10-10,"Rope Push Down","Triceps","45.0","5",2,"FitNotes"
"632",2014-10-10,"Rope Push Down","Triceps","50.0","3",3,"FitNotes"
"633",2014-10-10,"Rope Push Down","Triceps","50.0","3",4,"FitNotes"
"634",2014-10-10,"Cable Crossover","Chest","20.0","10",1,"FitNotes"
"635",2014-10-10,"Cable Crossover","Chest","30.0","10",2,"FitNotes"
